,Id2,city_state,agg_commute_mins,median_household_inc,bach_or_higher_percent,estab_2011,estab_2016,pop_2011,pop_2016,biz_growth_Y,lat,lng,city,state,tax_rank,corp_tax_rank,income_tax_rank,sales_tax_rank,property_tax_rank,unemployment_tax_rank
19,43300,"Sherman-Denison, TX",1295625,52095,19.4,2464.0,2526.0,121419.0,128235.0,-2.9327516850911493,33.7556593,-96.536658,Sherman-Denison,TX,15,49,6,37,37,18
20,46340,"Tyler, TX",2114780,52572,24.9,5504.0,5775.0,213381.0,225290.0,-0.6226539443477007,32.351260100000005,-95.3010624,Tyler,TX,15,49,6,37,37,18
21,47020,"Victoria, TX",933730,55228,19.2,2819.0,2475.0,115873.0,100227.0,1.5027122911303423,28.805267399999998,-97.00359820000001,Victoria,TX,15,49,6,37,37,18
22,47380,"Waco, TX",2296065,46590,21.1,4938.0,5391.0,238564.0,264869.0,-1.6686453227179743,31.549333,-97.1466695,Waco,TX,15,49,6,37,37,18
23,48660,"Wichita Falls, TX",1109135,44951,23.4,3469.0,3411.0,149024.0,150734.0,-2.7874329011725147,33.913708500000006,-98.49338730000001,Wichita Falls,TX,15,49,6,37,37,18
24,10420,"Akron, OH",7359250,51598,31.0,16402.0,16390.0,701456.0,702221.0,-0.18202217004259308,41.081444700000006,-81.51900529999998,Akron,OH,42,46,44,28,13,6
25,15940,"Canton-Massillon, OH",4020090,50811,23.4,8801.0,8648.0,405693.0,401281.0,-0.6580736632814941,40.7967244,-81.52150929999998,Canton-Massillon,OH,42,46,44,28,13,6
26,17460,"Cleveland-Elyria, OH",22823600,52131,30.3,51600.0,51247.0,2068283.0,2055612.0,-0.0719153404541894,41.3912969,-82.11295770000001,Cleveland-Elyria,OH,42,46,44,28,13,6
27,18140,"Columbus, OH",23198545,60294,36.0,38781.0,42106.0,1858464.0,2041520.0,-1.1616477571928452,39.9611755,-82.99879419999998,Columbus,OH,42,46,44,28,13,6
28,19380,"Dayton, OH",7686735,51427,27.4,17241.0,16528.0,845388.0,800683.0,1.216967952013604,39.758947799999994,-84.1916069,Dayton,OH,42,46,44,28,13,6
29,30620,"Lima, OH",835445,47592,16.6,2516.0,2412.0,106094.0,103742.0,-1.9600967411542736,40.742551,-84.1052256,Lima,OH,42,46,44,28,13,6
30,31900,"Mansfield, OH",1081855,44073,17.6,2673.0,2597.0,123510.0,121107.0,-0.9154670869793344,40.758390000000006,-82.51544709999999,Mansfield,OH,42,46,44,28,13,6
31,44220,"Springfield, OH",1260890,46811,17.9,2388.0,2287.0,137691.0,134786.0,-2.165369045455784,39.9242266,-83.8088171,Springfield,OH,42,46,44,28,13,6
32,45780,"Toledo, OH",5846475,48822,27.1,14469.0,13276.0,650266.0,605221.0,-1.4161475982049676,41.6528052,-83.53786740000001,Toledo,OH,42,46,44,28,13,6
33,10500,"Albany, GA",1215320,40667,18.6,3242.0,3123.0,161617.0,152506.0,2.084330368029608,31.578507399999996,-84.15574099999998,Albany,GA,33,8,38,29,24,38
34,12020,"Athens-Clarke County, GA",2056830,43165,37.0,4402.0,4660.0,193317.0,206360.0,-0.8299787784350494,33.9519347,-83.357567,Athens-Clarke County,GA,33,8,38,29,24,38
35,12060,"Atlanta-Sandy Springs-Roswell, GA",83440035,62613,37.7,128050.0,139929.0,5365726.0,5790210.0,1.2656895553334748,33.849818400000004,-84.43827209999999,Atlanta-Sandy Springs-Roswell,GA,33,8,38,29,24,38
36,15260,"Brunswick, GA",1110680,46014,23.1,2764.0,2901.0,109308.0,115737.0,-0.8735809982478457,31.149952799999998,-81.49148939999998,Brunswick,GA,33,8,38,29,24,38
37,19140,"Dalton, GA",1469495,43348,11.8,2651.0,2587.0,142741.0,143904.0,-3.2028501103925495,34.7698021,-84.9702228,Dalton,GA,33,8,38,29,24,38
38,23580,"Gainesville, GA",2345480,54917,21.5,3860.0,4205.0,183052.0,196637.0,1.4116698713742106,34.2978794,-83.8240663,Gainesville,GA,33,8,38,29,24,38
39,25980,"Hinesville, GA",680725,46241,16.0,882.0,889.0,81144.0,82687.0,-1.0872325758583563,31.846877000000003,-81.5959453,Hinesville,GA,33,8,38,29,24,38
40,31420,"Macon-Bibb County, GA",2056735,39973,24.3,5172.0,5102.0,227488.0,226998.0,-1.1405022276465369,32.8406946,-83.6324022,Macon-Bibb County,GA,33,8,38,29,24,38
41,40660,"Rome, GA",950920,49865,24.2,1927.0,1960.0,95989.0,96560.0,1.1110375430641797,34.257038,-85.16467259999999,Rome,GA,33,8,38,29,24,38
42,42340,"Savannah, GA",4252005,56535,31.0,8321.0,9070.0,355576.0,384024.0,0.9266453555061359,32.0808989,-81.09120300000001,Savannah,GA,33,8,38,29,24,38
43,46660,"Valdosta, GA",1171145,39734,22.9,3051.0,3072.0,140599.0,144504.0,-2.0326486489899818,30.8327022,-83.2784851,Valdosta,GA,33,8,38,29,24,38
44,47580,"Warner Robins, GA",1740940,59409,26.8,2280.0,3144.0,143925.0,189753.0,4.591231759181661,32.6130007,-83.624201,Warner Robins,GA,33,8,38,29,24,38
45,10580,"Albany-Schenectady-Troy, NY",9953675,65855,37.4,21027.0,21444.0,871478.0,881839.0,0.7849326629413887,42.7636479,-73.65362089999998,Albany-Schenectady-Troy,NY,48,7,48,42,47,31
46,13780,"Binghamton, NY",1945190,51360,29.0,5113.0,5034.0,250074.0,244094.0,0.8669421312269104,42.09868669999999,-75.91797380000001,Binghamton,NY,48,7,48,42,47,31
47,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11177715,53487,31.5,26813.0,27379.0,1134039.0,1132804.0,2.222239207067864,42.90554909999999,-78.7655595,Buffalo-Cheektowaga-Niagara Falls,NY,48,7,48,42,47,31
48,21300,"Elmira, NY",737875,51269,27.5,1834.0,1791.0,88840.0,86322.0,0.5039915851574225,42.089796500000006,-76.8077338,Elmira,NY,48,7,48,42,47,31
49,24020,"Glens Falls, NY",1456620,54414,24.9,3398.0,3369.0,128996.0,126367.0,1.2092495725137204,43.3095164,-73.6440058,Glens Falls,NY,48,7,48,42,47,31
50,27060,"Ithaca, NY",803550,56349,51.7,2326.0,2370.0,101723.0,104871.0,-1.1669071578444061,42.4439614,-76.5018807,Ithaca,NY,48,7,48,42,47,31
51,28740,"Kingston, NY",2235355,62790,32.8,4663.0,4814.0,182448.0,179225.0,5.0947904078749096,41.9270367,-73.9973608,Kingston,NY,48,7,48,42,47,31
52,40380,"Rochester, NY",10621200,55134,33.7,23577.0,24792.0,1055278.0,1078879.0,2.8530474938363612,43.15657789999999,-77.6088465,Rochester,NY,48,7,48,42,47,31
53,45060,"Syracuse, NY",6266685,56702,31.2,15264.0,15258.0,662553.0,656510.0,0.8808034150279489,43.0481221,-76.14742439999998,Syracuse,NY,48,7,48,42,47,31
54,46540,"Utica-Rome, NY",2472470,52534,24.7,6033.0,6014.0,298447.0,293803.0,1.2607384379643531,43.100903,-75.232664,Utica-Rome,NY,48,7,48,42,47,31
55,10740,"Albuquerque, NM",9286780,50954,31.8,18466.0,18645.0,899149.0,913924.0,-0.6629771725937189,35.0843859,-106.65042199999999,Albuquerque,NM,25,21,31,41,1,10
56,22140,"Farmington, NM",1122620,52003,16.6,2833.0,2651.0,128200.0,115079.0,4.244967683720165,36.72805830000001,-108.21868559999999,Farmington,NM,25,21,31,41,1,10
57,29740,"Las Cruces, NM",1710765,37496,26.1,3630.0,3615.0,213598.0,214207.0,-0.6963527632786651,32.3199396,-106.7636538,Las Cruces,NM,25,21,31,41,1,10
58,42140,"Santa Fe, NM",1419255,57863,41.7,4714.0,4726.0,145648.0,148651.0,-1.7707497197387332,35.686975200000006,-105.937799,Santa Fe,NM,25,21,31,41,1,10
59,10780,"Alexandria, LA",1579405,42136,19.2,3398.0,3296.0,154505.0,154789.0,-3.1797338077160946,31.3112936,-92.4451371,Alexandria,LA,44,36,32,50,32,4
60,12940,"Baton Rouge, LA",9460785,52487,26.9,17725.0,18237.0,808242.0,835175.0,-0.4294093984593096,30.451467699999995,-91.1871466,Baton Rouge,LA,44,36,32,50,32,4
61,26380,"Houma-Thibodaux, LA",2038235,49929,16.1,4780.0,4680.0,208583.0,211525.0,-3.4538050291294686,29.782075199999998,-90.8093416,Houma-Thibodaux,LA,44,36,32,50,32,4
62,29180,"Lafayette, LA",5154915,45409,22.9,8892.0,13042.0,277307.0,491528.0,-17.252036957756992,30.2240897,-92.0198427,Lafayette,LA,44,36,32,50,32,4
63,29340,"Lake Charles, LA",1818695,46005,20.1,4369.0,4682.0,201411.0,207432.0,4.053524607635653,30.226594899999995,-93.21737579999999,Lake Charles,LA,44,36,32,50,32,4
64,33740,"Monroe, LA",1371925,38004,20.8,4479.0,4569.0,177651.0,179470.0,0.9754713877891148,32.5093109,-92.1193012,Monroe,LA,44,36,32,50,32,4
65,35380,"New Orleans-Metairie, LA",14473365,48804,29.4,28991.0,30840.0,1191089.0,1268883.0,-0.14408205156907994,29.984092200000003,-90.1528519,New Orleans-Metairie,LA,44,36,32,50,32,4
66,43340,"Shreveport-Bossier City, LA",3889850,40445,22.0,9128.0,9957.0,403595.0,441767.0,-0.3435569896938465,32.5159852,-93.7321228,Shreveport-Bossier City,LA,44,36,32,50,32,4
67,11020,"Altoona, PA",1009635,43443,18.3,3200.0,3185.0,127099.0,124650.0,1.4867416265543558,40.5186809,-78.3947359,Altoona,PA,34,43,18,21,34,46
68,21500,"Erie, PA",2430330,48964,28.0,6246.0,6191.0,280985.0,276207.0,0.8340659284618366,42.12922409999999,-80.085059,Erie,PA,34,43,18,21,34,46
69,25420,"Harrisburg-Carlisle, PA",6044335,61467,32.8,13352.0,13699.0,552911.0,568033.0,-0.13249377646676988,40.3157054,-77.10249019999998,Harrisburg-Carlisle,PA,34,43,18,21,34,46
70,27780,"Johnstown, PA",1323510,44100,22.2,3381.0,3171.0,143728.0,134732.0,0.05106064710380768,40.32674069999999,-78.9219698,Johnstown,PA,34,43,18,21,34,46
71,29540,"Lancaster, PA",6065460,61335,25.0,12041.0,12874.0,523594.0,538500.0,3.958475456458464,40.0378755,-76.3055144,Lancaster,PA,34,43,18,21,34,46
72,30140,"Lebanon, PA",1468895,57248,20.6,2610.0,2709.0,134311.0,138863.0,0.3907125529577852,40.3666686,-76.50257420000001,Lebanon,PA,34,43,18,21,34,46
73,38300,"Pittsburgh, PA",28802045,56063,34.6,59052.0,59850.0,2359746.0,2342299.0,2.1062835897321137,40.44062479999999,-79.9958864,Pittsburgh,PA,34,43,18,21,34,46
74,39740,"Reading, PA",4869650,59286,25.0,8177.0,8406.0,412778.0,414812.0,2.296463249944096,40.335648299999995,-75.9268747,Reading,PA,34,43,18,21,34,46
75,42540,"Scranton--Wilkes-Barre--Hazleton, PA",5402825,47422,24.5,13150.0,13233.0,563184.0,555225.0,2.0736993994316415,41.408969,-75.66241219999998,Scranton--Wilkes-Barre--Hazleton,PA,34,43,18,21,34,46
76,44300,"State College, PA",1385135,60266,48.3,3169.0,3347.0,154722.0,161464.0,1.2068333817829413,40.793394899999996,-77.8600012,State College,PA,34,43,18,21,34,46
77,48700,"Williamsport, PA",1073460,49052,21.2,2867.0,2745.0,116747.0,115248.0,-3.009993619679745,41.24118970000001,-77.00107860000001,Williamsport,PA,34,43,18,21,34,46
78,49620,"York-Hanover, PA",5602815,62462,24.2,8519.0,8646.0,436770.0,443744.0,-0.10427116314087467,39.800655299999995,-76.9830358,York-Hanover,PA,34,43,18,21,34,46
79,11180,"Ames, IA",867915,53371,54.8,2015.0,2030.0,89663.0,97090.0,-6.962131526170879,42.03078120000001,-93.6319131,Ames,IA,45,48,42,19,39,33
80,16300,"Cedar Rapids, IA",2641390,63385,32.7,6402.0,6523.0,260575.0,267799.0,-0.858495720792999,41.9778795,-91.66562320000001,Cedar Rapids,IA,45,48,42,19,39,33
81,19780,"Des Moines-West Des Moines, IA",6374255,65704,36.7,14709.0,16122.0,578665.0,634725.0,-0.07425844839408915,41.5638902,-93.7593841,Des Moines-West Des Moines,IA,45,48,42,19,39,33
82,20220,"Dubuque, IA",797410,60456,29.1,2708.0,2759.0,94648.0,97003.0,-0.5901734662883534,42.5005583,-90.6645718,Dubuque,IA,45,48,42,19,39,33
83,26980,"Iowa City, IA",1654930,57777,49.1,3716.0,3973.0,154893.0,168828.0,-1.9087711143165536,41.6611277,-91.5301683,Iowa City,IA,45,48,42,19,39,33
84,47940,"Waterloo-Cedar Falls, IA",1402945,53877,27.8,4113.0,4095.0,167818.0,170015.0,-1.7242203690226572,42.5348993,-92.4453161,Waterloo-Cedar Falls,IA,45,48,42,19,39,33
85,11260,"Anchorage, AK",3977595,82203,32.2,10366.0,11002.0,387516.0,402557.0,2.1698349542111006,61.2180556,-149.90027780000003,Anchorage,AK,2,25,1,5,23,35
86,21820,"Fairbanks, AK",899195,77328,31.5,2455.0,2466.0,99192.0,100605.0,-0.9627306729115792,64.8377778,-147.7163888,Fairbanks,AK,2,25,1,5,23,35
87,11460,"Ann Arbor, MI",4133240,65601,54.8,7889.0,8119.0,347962.0,364709.0,-1.8103022620686375,42.2808256,-83.7430378,Ann Arbor,MI,13,11,12,11,22,49
88,12980,"Battle Creek, MI",1108935,45902,20.2,2670.0,2558.0,135490.0,134386.0,-3.4077029269646446,42.32115220000001,-85.17971419999998,Battle Creek,MI,13,11,12,11,22,49
89,13020,"Bay City, MI",1048520,44756,17.7,2254.0,2195.0,107110.0,104747.0,-0.4207069471631398,43.5944677,-83.8888647,Bay City,MI,13,11,12,11,22,49
90,19820,"Detroit-Warren-Dearborn, MI",51236275,56142,30.4,96919.0,99127.0,4285832.0,4297617.0,1.997722034342423,42.3222599,-83.17631449999998,Detroit-Warren-Dearborn,MI,13,11,12,11,22,49
91,22420,"Flint, MI",4162740,43955,20.1,7810.0,7684.0,422080.0,408615.0,1.6287984348866065,43.012527399999996,-83.6874562,Flint,MI,13,11,12,11,22,49
92,24340,"Grand Rapids-Wyoming, MI",10479755,60212,31.7,17952.0,24259.0,779604.0,1047099.0,0.61120924660331,42.9133602,-85.7053085,Grand Rapids-Wyoming,MI,13,11,12,11,22,49
93,27100,"Jackson, MI",1581825,50009,21.9,2995.0,2897.0,159748.0,158460.0,-2.485893334361605,42.245869,-84.40134619999998,Jackson,MI,13,11,12,11,22,49
94,28020,"Kalamazoo-Portage, MI",3221735,52045,33.6,6867.0,6864.0,328205.0,336877.0,-2.6167959147145545,42.20115379999999,-85.5800022,Kalamazoo-Portage,MI,13,11,12,11,22,49
95,29620,"Lansing-East Lansing, MI",4580605,53296,34.1,9466.0,9506.0,465138.0,475099.0,-1.682910246664266,42.7369792,-84.48386540000001,Lansing-East Lansing,MI,13,11,12,11,22,49
96,33780,"Monroe, MI",1640630,60799,19.3,2333.0,2285.0,151560.0,149208.0,-0.5135456401398225,41.9164343,-83.3977101,Monroe,MI,13,11,12,11,22,49
97,34740,"Muskegon, MI",1507720,44264,16.6,3268.0,3114.0,171302.0,173408.0,-5.869608593048209,43.234181299999996,-86.24839209999998,Muskegon,MI,13,11,12,11,22,49
98,35660,"Niles-Benton Harbor, MI",1317425,47083,28.3,3623.0,3520.0,156941.0,154010.0,-0.993929458502352,41.940735700000005,-86.3376761,Niles-Benton Harbor,MI,13,11,12,11,22,49
99,40980,"Saginaw, MI",1788260,45849,22.8,4375.0,4261.0,199088.0,192326.0,0.8185765537977914,43.419469899999996,-83.9508068,Saginaw,MI,13,11,12,11,22,49
100,11500,"Anniston-Oxford-Jacksonville, AL",1140770,41687,16.5,2333.0,2326.0,117797.0,114611.0,2.471454317961053,33.8137125,-85.76135359999998,Anniston-Oxford-Jacksonville,AL,39,20,30,48,15,12
101,12220,"Auburn-Opelika, AL",1660850,48056,35.7,2343.0,2726.0,143468.0,158991.0,4.9871305766204905,32.6454116,-85.3782795,Auburn-Opelika,AL,39,20,30,48,15,12
102,13820,"Birmingham-Hoover, AL",12789905,52226,29.9,25246.0,25821.0,1132264.0,1147417.0,0.9268918780696987,33.405386699999994,-86.8113781,Birmingham-Hoover,AL,39,20,30,48,15,12
103,19460,"Decatur, AL",1445715,44575,18.1,3061.0,2960.0,154070.0,152256.0,-2.1474724595959014,34.605925299999996,-86.9833417,Decatur,AL,39,20,30,48,15,12
104,20020,"Dothan, AL",1274740,41040,17.6,3463.0,3409.0,146562.0,147834.0,-2.4063491838023183,31.223231300000002,-85.39048879999999,Dothan,AL,39,20,30,48,15,12
105,22520,"Florence-Muscle Shoals, AL",1581595,45287,20.8,3225.0,3260.0,147293.0,146534.0,1.6088612077542068,34.7448112,-87.66752919999998,Florence-Muscle Shoals,AL,39,20,30,48,15,12
106,23460,"Gadsden, AL",1011130,41152,15.6,1979.0,1974.0,104303.0,102564.0,1.4385900439462749,34.014264000000004,-86.00663859999999,Gadsden,AL,39,20,30,48,15,12
107,26620,"Huntsville, AL",4568010,58238,36.8,9225.0,9697.0,425480.0,449720.0,-0.5492713683696346,34.730368799999994,-86.5861037,Huntsville,AL,39,20,30,48,15,12
108,33660,"Mobile, AL",4100480,45744,23.7,8659.0,8736.0,412577.0,414836.0,0.3398532114059392,30.6953657,-88.0398912,Mobile,AL,39,20,30,48,15,12
109,33860,"Montgomery, AL",3709700,47265,28.4,7586.0,7713.0,378582.0,376163.0,2.3279747607942256,32.3792233,-86.3077368,Montgomery,AL,39,20,30,48,15,12
110,46220,"Tuscaloosa, AL",2298330,46086,27.7,4254.0,4531.0,220720.0,239593.0,-1.8785090593737173,33.2098407,-87.56917349999998,Tuscaloosa,AL,39,20,30,48,15,12
111,11540,"Appleton, WI",2378430,63902,27.9,5838.0,5905.0,227403.0,234079.0,-1.7371066830956774,44.2619309,-88.41538469999998,Appleton,WI,32,35,39,8,21,41
112,20740,"Eau Claire, WI",1552030,51058,25.7,4200.0,4291.0,162657.0,166614.0,-0.2597410781807071,44.811349,-91.4984941,Eau Claire,WI,32,35,39,8,21,41
113,22540,"Fond du Lac, WI",1046615,58310,23.8,2393.0,2358.0,102079.0,102144.0,-1.5253041648731078,43.7730448,-88.44705079999999,Fond du Lac,WI,32,35,39,8,21,41
114,24580,"Green Bay, WI",3242710,58011,26.7,7523.0,7727.0,309469.0,318236.0,-0.11789304806202895,44.51331879999999,-88.0132958,Green Bay,WI,32,35,39,8,21,41
115,27500,"Janesville-Beloit, WI",1759780,50729,21.7,3236.0,3330.0,160092.0,161620.0,1.931930244592419,42.5083482,-89.03177649999998,Janesville-Beloit,WI,32,35,39,8,21,41
116,31540,"Madison, WI",7376165,68497,46.6,15105.0,17077.0,576467.0,648929.0,0.4310763239714455,43.07305170000001,-89.4012302,Madison,WI,32,35,39,8,21,41
117,33340,"Milwaukee-Waukesha-West Allis, WI",17005360,58029,34.9,37705.0,38402.0,1562216.0,1572482.0,1.1836395467250431,43.0166806,-88.0070315,Milwaukee-Waukesha-West Allis,WI,32,35,39,8,21,41
118,36780,"Oshkosh-Neenah, WI",1564975,56754,28.4,3525.0,3564.0,167699.0,169886.0,-0.1951937231500207,44.1858193,-88.462609,Oshkosh-Neenah,WI,32,35,39,8,21,41
119,39540,"Racine, WI",2158125,55706,23.0,4037.0,4024.0,195388.0,195140.0,-0.19534230983063672,42.7261309,-87.78285230000002,Racine,WI,32,35,39,8,21,41
120,43100,"Sheboygan, WI",1041390,54059,25.6,2674.0,2662.0,115149.0,115427.0,-0.6885299271770274,43.750828399999996,-87.71453000000001,Sheboygan,WI,32,35,39,8,21,41
121,48140,"Wausau, WI",1319800,54774,24.7,3371.0,3353.0,134400.0,135603.0,-1.4163776235028471,44.9591352,-89.6301221,Wausau,WI,32,35,39,8,21,41
122,11700,"Asheville, NC",4126900,50541,33.4,11362.0,12552.0,428906.0,452319.0,4.755162842313157,35.5950581,-82.5514869,Asheville,NC,12,3,16,20,33,7
123,15500,"Burlington, NC",1757810,45100,22.4,3153.0,3215.0,153291.0,159688.0,-2.11832733678438,36.0956918,-79.43779909999998,Burlington,NC,12,3,16,20,33,7
124,20500,"Durham-Chapel Hill, NC",6332885,56182,47.0,11593.0,12702.0,512979.0,559535.0,0.4496901555368337,35.913199600000006,-79.05584449999999,Durham-Chapel Hill,NC,12,3,16,20,33,7
125,22180,"Fayetteville, NC",3605750,45293,23.7,6018.0,6044.0,374157.0,380389.0,-1.213363817703052,35.0526641,-78.87835849999998,Fayetteville,NC,12,3,16,20,33,7
126,24140,"Goldsboro, NC",1068515,41711,17.6,2169.0,2137.0,123697.0,124150.0,-1.8348322303048452,35.3848841,-77.9927651,Goldsboro,NC,12,3,16,20,33,7
127,24660,"Greensboro-High Point, NC",7186710,46135,28.4,17328.0,17487.0,730966.0,756139.0,-2.4421077180407664,35.955692299999995,-80.0053176,Greensboro-High Point,NC,12,3,16,20,33,7
128,24780,"Greenville, NC",1631530,46573,31.6,3751.0,3593.0,192690.0,177220.0,4.149358087138102,35.612660999999996,-77.3663538,Greenville,NC,12,3,16,20,33,7
129,25860,"Hickory-Lenoir-Morganton, NC",3435775,42572,17.0,7476.0,7355.0,364567.0,364187.0,-1.5158593618340137,35.7771691,-81.33994140000001,Hickory-Lenoir-Morganton,NC,12,3,16,20,33,7
130,27340,"Jacksonville, NC",1772625,47150,18.6,2710.0,2752.0,179719.0,187136.0,-2.4750379856739797,34.7540524,-77.43024140000001,Jacksonville,NC,12,3,16,20,33,7
131,39580,"Raleigh, NC",15911975,71685,47.2,28873.0,32560.0,1163515.0,1302946.0,0.7019904938676893,35.7795897,-78.6381787,Raleigh,NC,12,3,16,20,33,7
132,40580,"Rocky Mount, NC",1418825,38972,17.0,2921.0,2773.0,152157.0,147323.0,-1.951784112862854,35.938210299999994,-77.7905339,Rocky Mount,NC,12,3,16,20,33,7
133,48900,"Wilmington, NC",2569810,50155,36.5,9762.0,8291.0,369685.0,282573.0,11.114127086271317,34.2103894,-77.88681170000001,Wilmington,NC,12,3,16,20,33,7
134,49180,"Winston-Salem, NC",6691190,47711,26.4,10158.0,13255.0,482025.0,662079.0,-4.998322521701837,36.09985959999999,-80.24421600000001,Winston-Salem,NC,12,3,16,20,33,7
135,12100,"Atlantic City-Hammonton, NJ",2866405,56778,27.6,6408.0,6302.0,274338.0,270991.0,-0.4395166488177665,39.63650560000001,-74.8023853,Atlantic City-Hammonton,NJ,50,47,50,45,48,32
136,36140,"Ocean City, NJ",873095,62548,31.5,3801.0,3841.0,96601.0,94430.0,3.375606384816042,39.277615600000004,-74.5746001,Ocean City,NJ,50,47,50,45,48,32
137,45940,"Trenton, NJ",4772805,77650,42.7,9615.0,9675.0,367063.0,371023.0,-0.44995465440425453,40.2205824,-74.75971700000001,Trenton,NJ,50,47,50,45,48,32
138,47220,"Vineland-Bridgeton, NJ",1449900,49110,13.8,2923.0,2815.0,157095.0,153797.0,-1.6296804160438014,39.427337,-75.2340768,Vineland-Bridgeton,NJ,50,47,50,45,48,32
139,12540,"Bakersfield, CA",7239115,49903,16.3,11982.0,12724.0,851710.0,884788.0,2.2225870047960967,35.3732921,-119.0187125,Bakersfield,CA,49,31,49,43,14,17
140,17020,"Chico, CA",1739430,45177,25.8,4606.0,4627.0,220266.0,226864.0,-2.4656832817744374,39.728494399999995,-121.8374777,Chico,CA,49,31,49,43,14,17
141,20940,"El Centro, CA",1216315,49095,13.9,2350.0,2519.0,177057.0,180883.0,4.9241970329709925,32.792,-115.56305139999999,El Centro,CA,49,31,49,43,14,17
142,23420,"Fresno, CA",8320315,48715,20.2,15700.0,16619.0,942904.0,979915.0,1.8554584498440811,36.737798100000006,-119.78712469999999,Fresno,CA,49,31,49,43,14,17
143,25260,"Hanford-Corcoran, CA",1167310,53234,11.6,1599.0,1596.0,153765.0,149785.0,2.4645393857524653,36.0988489,-119.88152029999999,Hanford-Corcoran,CA,49,31,49,43,14,17
144,31460,"Madera, CA",1353210,51657,11.8,1882.0,1950.0,152925.0,154697.0,2.4263247814656053,36.961335600000005,-120.0607176,Madera,CA,49,31,49,43,14,17
145,32900,"Merced, CA",2600920,47739,13.5,2830.0,3041.0,259898.0,268672.0,3.946653936250973,37.3021632,-120.48296770000002,Merced,CA,49,31,49,43,14,17
146,33700,"Modesto, CA",5938285,54305,16.2,8289.0,8866.0,518522.0,541560.0,2.410902936928256,37.63909719999999,-120.99687820000001,Modesto,CA,49,31,49,43,14,17
147,34900,"Napa, CA",1582710,75077,35.1,3880.0,4216.0,138088.0,142166.0,5.542911865336458,38.2975381,-122.28686499999999,Napa,CA,49,31,49,43,14,17
148,37100,"Oxnard-Thousand Oaks-Ventura, CA",10017400,80135,33.6,19576.0,20909.0,831771.0,849738.0,4.550963760706008,34.1705609,-118.83759369999999,Oxnard-Thousand Oaks-Ventura,CA,49,31,49,43,14,17
149,39820,"Redding, CA",1376210,46724,21.8,4205.0,4148.0,177774.0,179631.0,-2.3753017903904787,40.5865396,-122.3916754,Redding,CA,49,31,49,43,14,17
150,40140,"Riverside-San Bernardino-Ontario, CA",57658560,58236,21.0,64625.0,71807.0,4304997.0,4527837.0,5.6448414933076885,34.0633443,-117.65088759999999,Riverside-San Bernardino-Ontario,CA,49,31,49,43,14,17
151,40900,"Sacramento--Roseville--Arden-Arcade, CA",25684735,64052,32.6,44300.0,48044.0,2176235.0,2296418.0,2.775661430685456,38.6008071,-121.37703359999999,Sacramento--Roseville--Arden-Arcade,CA,49,31,49,43,14,17
152,41500,"Salinas, CA",4203045,63876,24.8,8216.0,8632.0,421898.0,435232.0,1.844516039866772,36.6777372,-121.6555013,Salinas,CA,49,31,49,43,14,17
153,41740,"San Diego-Carlsbad, CA",38704200,70824,37.4,75837.0,83146.0,3140069.0,3317749.0,3.7661923430751902,33.158093300000004,-117.3505939,San Diego-Carlsbad,CA,49,31,49,43,14,17
154,41860,"San Francisco-Oakland-Hayward, CA",73356120,96677,48.5,117920.0,128309.0,4391037.0,4679166.0,2.110004102890816,37.774927399999996,-122.4194254,San Francisco-Oakland-Hayward,CA,49,31,49,43,14,17
155,41940,"San Jose-Sunnyvale-Santa Clara, CA",26506185,110040,50.1,45462.0,49243.0,1865450.0,1978816.0,2.11138468091356,37.354107899999995,-121.9552356,San Jose-Sunnyvale-Santa Clara,CA,49,31,49,43,14,17
156,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2892755,70564,36.2,7720.0,8227.0,271969.0,282887.0,2.4543993023377406,35.6242559,-120.69026880000001,San Luis Obispo-Paso Robles-Arroyo Grande,CA,49,31,49,43,14,17
157,42100,"Santa Cruz-Watsonville, CA",3287520,77613,40.5,6673.0,7028.0,264298.0,274673.0,1.3417813234413978,36.910231,-121.7568946,Santa Cruz-Watsonville,CA,49,31,49,43,14,17
158,42220,"Santa Rosa, CA",5781110,73929,33.9,13080.0,13887.0,488116.0,503070.0,3.0137781544254056,38.440428999999995,-122.7140548,Santa Rosa,CA,49,31,49,43,14,17
159,44700,"Stockton-Lodi, CA",9369825,59518,16.7,10697.0,11237.0,696214.0,733709.0,-0.3201694906227929,38.1341477,-121.27221940000001,Stockton-Lodi,CA,49,31,49,43,14,17
160,46700,"Vallejo-Fairfield, CA",6326090,73900,25.4,6629.0,6984.0,416471.0,440207.0,-0.3255074938083743,38.1040864,-122.25663670000002,Vallejo-Fairfield,CA,49,31,49,43,14,17
161,47300,"Visalia-Porterville, CA",3701240,45881,13.7,6109.0,6301.0,449253.0,460437.0,0.6375660759122548,36.1341739,-118.8596804,Visalia-Porterville,CA,49,31,49,43,14,17
162,49700,"Yuba City, CA",1888955,50775,17.2,2475.0,2524.0,167497.0,171926.0,-0.6473120864661398,39.1404477,-121.6169108,Yuba City,CA,49,31,49,43,14,17
163,12580,"Baltimore-Columbia-Towson, MD",41451070,76788,39.5,64425.0,67109.0,2729110.0,2798886.0,1.5692325902762194,39.372594,-76.64127119999998,Baltimore-Columbia-Towson,MD,40,22,45,18,42,28
